min,max,rainToday,rainTomorrow
14.5,27.3,0,0
16,34.3,0,0
20.3,42.4,0,0
20,27.1,0,0
17.3,32.6,0,0
19.2,29.9,0,0
17.9,32.7,0,0
16.2,32.7,0,0
16.3,22.5,0,0
13.4,22.9,0,0
11.8,24.2,0,0
13.1,23.2,0,0
13.1,27.4,0,0
16.3,31.3,0,0
18.2,37.1,0,0
18.2,40,0,0
18.9,40.9,0,0
20,24.9,0,0
16.9,23.2,0,0
13.8,24.9,0,0
13.7,30.6,0,0
17,35.4,0,0
17.3,35.5,0,0
21.2,36,0,0
17.1,23.5,0,0
11.5,26,0,0
14.3,37.2,0,0
15.3,35.1,0,0
17.7,26,0,0
16.1,30.5,0,0
16.7,33.8,0,0
17.3,24.1,0,0
12.4,26.9,0,0
14.9,33.1,0,0
16.8,24.4,0,0
12.7,25,0,0
13.5,32.2,0,0
15.8,39.4,0,0
21.3,42,0,0
21.4,34,0,0
20.1,38.8,0,1
21.4,25.8,1,1
16.7,20.3,1,1
16.1,22.9,1,1
16.5,30.3,1,0
19.2,31.8,0,0
19.3,32.6,0,0
16.5,27.6,0,0
19,30.4,0,0
16.7,34.1,0,0
20.8,30.3,0,0
14.9,26.6,0,1
14.1,17.4,1,1
14.8,22.4,1,1
16.5,26.2,1,0
20.1,28.3,0,0
21.4,34,0,0
23.8,30.7,0,0
20.6,32.4,0,0
18.6,30.8,0,0
16.2,32.4,0,0
17.9,35.1,0,0
23.4,37.7,0,0
20.4,26.4,0,1
16.5,22.1,1,0
10.1,24.1,0,0
12.7,30.6,0,0
16.2,36.5,0,0
18.3,39.3,0,0
18,29.4,0,0
15.7,29.8,0,0
17.9,33,0,0
20.1,37.7,0,1
22.9,29.9,1,0
20.3,35.2,0,0
22.9,36.1,0,0
21.3,36.2,0,0
19.2,34.7,0,0
17.9,33.8,0,0
20.7,34.5,0,0
18.1,31.9,0,0
19.5,29.9,0,0
15.6,30.9,0,0
18.5,24.8,0,1
20.6,24.2,1,1
18.7,24.1,1,1
16.6,24,1,0
13,28.3,0,0
11.7,24.6,0,1
16.8,19.8,1,0
10.3,23.8,0,0
12.6,26.2,0,0
17.5,21.4,0,1
16.2,24,1,0
16.8,24.2,0,0
14.7,26.3,0,0
15.7,27.2,0,1
16.6,22.4,1,0
8.3,23.3,0,0
9.5,22.9,0,0
12.9,24.9,0,0
12.1,28,0,0
9.6,29.9,0,0
14.9,30.1,0,0
17.4,31.6,0,0
12.1,31.8,0,0
15.4,30.4,0,0
12.3,30.4,0,0
13.7,24.4,0,0
14.8,22.3,0,0
8.7,23.6,0,0
11.1,27.4,0,0
10,30.1,0,0
13.1,28.1,0,0
10.6,23.8,0,0
12.9,26.8,0,0
12.8,29,0,0
14.8,29.3,0,0
17.2,25.1,0,0
15.4,21.8,0,0
15.3,25,0,0
14.1,25.6,0,0
11.2,28.6,0,0
12.2,28.3,0,0
15.3,28.6,0,0
16.5,28.1,0,0
14.6,26,0,0
13.2,24.2,0,0
8.3,26.1,0,0
12,26.3,0,0
9.6,26.7,0,0
8.7,27.6,0,0
8.7,23.9,0,0
12.1,24.1,0,0
10.4,26.4,0,0
13,29.2,0,0
14.2,24.2,0,1
16,24.3,1,0
12.2,26.3,0,0
11.7,30.8,0,0
13.3,26.4,0,1
17.4,20.7,1,0
8.6,21.6,0,0
10,22.1,0,0
8.6,22.5,0,0
8,22.9,0,0
11.7,25,0,1
15.7,20.7,1,1
14.5,21.5,1,0
10.1,20.4,0,0
9.4,25.9,0,0
15.4,22.9,0,1
10.9,16.9,1,1
12.2,18.2,1,1
8.5,19.9,1,1
11.5,17.9,1,0
12.5,21.4,0,0
7.4,22.4,0,1
10,19.4,1,0
7.6,18.8,0,0
4.9,19.4,0,0
5.8,21.6,0,0
9.3,24.9,0,0
7.7,25.8,0,0
8.2,22.8,0,0
8.7,24.2,0,0
10.3,22.7,0,0
12.1,22.2,0,0
9.7,25.6,0,0
8.6,25.4,0,0
5.9,22.6,0,0
8.5,22.5,0,0
1.9,24.3,0,0
6,21,0,0
8.1,23.6,0,0
6.4,24.2,0,0
6.7,24.6,0,1
12.9,20.9,1,0
10.9,19.6,0,0
6.5,21.2,0,0
7,21.6,0,0
7.5,23.4,0,0
5.5,23,0,0
7.8,22.5,0,0
10.3,19.9,0,1
13,16.8,1,0
13.3,18.9,0,0
11.5,18.2,0,0
6.3,17,0,0
14.8,31.8,0,0
14.7,37.6,0,0
15.8,32,0,0
17,30.8,0,0
11,35.9,0,0
15.6,31.8,0,0
16.2,30.9,0,0
15.9,34.3,0,0
15.1,34.5,0,0
14.3,35.3,0,0
10.2,38,0,0
23,42.5,0,0
14.1,26.9,0,0
8.7,28.3,0,0
10.2,31.9,0,0
14.6,37,0,0
21.2,39,0,0
18.1,25.8,0,1
15,18.2,1,1
13,26.5,1,0
10.9,33.7,0,0
16.8,29.3,0,0
13,30.2,0,0
10.6,33.8,0,0
12.5,37,0,0
20.8,43.4,0,1
18,21.9,1,1
18.1,20.8,1,1
17.6,24.8,1,0
17.2,25.4,0,0
17.2,24.3,0,0
18.3,32.6,0,0
17.6,34,0,0
17.2,38.6,0,0
18.2,25.7,0,0
NA,22.7,0,0
12.6,22.2,0,0
6.2,25.1,0,0
9.1,25.3,0,0
13.7,27,0,0
14.9,28.9,0,0
14.1,33.2,0,0
18.3,28.4,0,0
19.5,35.6,0,0
18,33.6,0,0
18.7,35.9,0,0
16.6,26.6,0,0
15.4,22.8,0,0
5.7,27.4,0,0
9.4,28.9,0,0
13,32.2,0,0
17.7,27.6,0,0
11.9,30.1,0,0
16.6,29.2,0,0
15.1,25.2,0,0
11.5,25.3,0,0
6.6,26.8,0,0
12.7,29.6,0,0
16.8,26.1,0,0
17.8,22.6,0,0
7.8,20,0,0
6.1,24.2,0,0
6.3,26.6,0,0
7.5,27.7,0,0
10.7,23.3,0,0
5.9,26.8,0,0
9.4,29.2,0,0
11.7,31.3,0,0
16,35.8,0,0
15.7,23.6,0,0
12.3,24.9,0,0
5.9,26,0,0
10.8,26.7,0,0
13.4,35.1,0,0
19.3,37.6,0,0
13.9,25.4,0,0
6.9,28.9,0,0
13.6,28.8,0,0
14.5,24.7,0,0
6.3,31.1,0,0
15,27.4,0,0
12.4,25.4,0,0
9.4,28.2,0,0
9.9,30.5,0,0
17.1,34.3,0,0
15,26.3,0,0
14.5,17.4,0,0
14.8,22.5,0,0
13.4,21.2,0,0
13.6,18.3,0,0
5.1,21.4,0,0
3.8,21,0,0
3.3,22.9,0,0
8.4,22.1,0,0
5.9,23.1,0,0
8.5,24.4,0,0
8.7,27.6,0,0
9.6,27.2,0,0
7.8,26,0,0
10,32.1,0,0
14.4,28.7,0,0
14.2,28.4,0,0
11.5,24.7,0,0
7.4,22.4,0,0
2.5,24.4,0,0
7.2,28.1,0,0
10.5,25.3,0,0
16.1,25.4,0,0
10.8,26.5,0,0
8.4,27.9,0,0
10.3,22.5,0,0
8.2,17,0,0
9.7,23.6,0,0
11.3,20.5,0,0
5.9,21.9,0,0
5.9,23.6,0,0
5.5,23.1,0,0
3.7,25.5,0,0
11.6,21.1,0,0
1.5,20.5,0,0
0.7,22,0,0
2.8,22.9,0,0
4,23.4,0,0
1.4,23.1,0,0
5.5,22.6,0,0
6.7,21.3,0,0
2.9,21.4,0,0
6,21.7,0,0
3.3,20.7,0,0
10,23.7,0,0
7.6,22.5,0,0
6.5,19,0,0
0.9,20,0,0
1.8,21.5,0,0
3.5,21.8,0,0
4.2,22.2,0,0
3.7,25.1,0,0
4.6,23.9,0,0
5.6,25.9,0,0
18.5,27.3,0,0
10.7,16.5,0,0
9.6,16.6,0,0
5.6,16.1,0,0
2.8,14.7,0,0
-0.7,18.6,0,0
0.9,18.8,0,0
8.1,19.8,0,0
0.4,18.9,0,0
2.5,19.3,0,0
2.7,20.6,0,0
-0.1,21.3,0,0
5.7,18.7,0,1
10.5,19.6,1,0
6,12.4,0,1
8.4,16.7,1,1
9.9,15.6,1,1
6.6,16.4,1,0
9.8,16.7,0,0
1.2,17.7,0,0
7,22.2,0,1
11.9,18.6,1,0
6,14.7,0,0
6.5,14,0,1
5.2,15.8,1,0
4.7,19.4,0,0
5.2,19.4,0,0
4.6,19.7,0,0
7.9,21.6,0,0
10.2,17.8,0,1
4.8,14.8,1,1
6.9,11.5,1,0
5.2,12.8,0,0
0.5,10.9,0,0
7.7,NA,0,0
NA,16.9,0,0
8.5,14.9,0,0
11.5,18.7,0,0
11.9,19.1,0,0
12.9,16,0,1
5.7,14,1,0
4.4,16,0,1
6.6,14.5,1,0
10.1,14,0,0
7.5,14.4,0,1
9.7,17.4,1,0
6.7,15.4,0,1
7,17.3,1,0
6.2,17.5,0,1
9.2,18.7,1,0
9.8,16.6,0,1
6.2,14.1,1,1
6.9,13.5,1,0
6.4,14.5,0,1
9,15.1,1,0
-1.8,16.7,0,0
8.8,15.1,0,0
9.8,16.3,0,0
5.7,17.7,0,0
9.3,13,0,1
3.4,12.8,1,0
6.5,12.7,0,1
5.1,16.6,1,0
4.8,16.8,0,1
5.8,13.7,1,1
3.2,11.5,1,1
1.1,13.5,1,0
2,16.8,0,0
-0.4,16.5,0,0
0.1,17.3,0,0
-1.7,17.9,0,0
-0.4,20.3,0,0
5.2,22.7,0,0
1.1,18.8,0,0
5.3,20.2,0,0
0.3,21.7,0,0
0.7,22.6,0,0
12.3,15.4,0,0
2.9,19.2,0,0
7.9,21.9,0,1
10,15.4,1,0
2.3,20.2,0,1
6.6,16.7,1,0
3.2,20.1,0,0
6.6,21,0,0
12.1,20.1,0,1
8.3,13.8,1,0
5.1,17.2,0,0
5.2,20.4,0,0
7.3,22.5,0,1
11.8,18.5,1,0
8.2,17.8,0,1
8.3,16.4,1,0
7.1,16,0,1
9.7,15.1,1,0
6.4,17.3,0,0
8.9,18,0,0
-1.3,21.8,0,0
2.9,19.7,0,1
6,17.8,1,1
4.5,15.1,1,0
1.5,18.4,0,0
-0.3,19.8,0,0
2,20.6,0,0
6.2,15.8,0,0
1.5,15,0,0
-3.6,19.9,0,0
8.7,17,0,0
7,16.2,0,0
0.9,20.7,0,1
3.9,18.4,1,0
3.5,21.2,0,0
9.1,22.4,0,1
10.9,21.4,1,1
6.8,16.2,1,0
4,17.2,0,0
0.4,22.5,0,0
4.3,23,0,1
8.7,18.7,1,0
4.5,23.3,0,0
7.6,19.3,0,0
3.7,19.2,0,0
0.4,21.5,0,0
9.9,14.2,0,1
3.8,17.8,1,0
4.3,22.5,0,0
5.7,20,0,1
4.4,15,1,0
-2,17.6,0,0
1.8,23.6,0,0
10.9,21.7,0,1
6.8,13.7,1,1
3.2,15.5,1,1
2.3,17.4,1,0
0.7,23,0,0
6.1,20.2,0,0
3.8,20.1,0,0
6.1,18.9,0,0
6.1,26.5,0,0
11.9,27.2,0,0
10.8,28.7,0,0
9.8,30.6,0,0
14.2,29,0,0
8.7,18.8,0,0
5.3,19.1,0,0
9.8,21,0,0
8.6,21.5,0,0
3.2,21.8,0,0
0.5,24.8,0,0
5.9,30.2,0,0
13.8,36.5,0,0
13.2,21.3,0,0
2.7,22.9,0,0
4.2,26.4,0,0
10.5,31.4,0,0
13.3,22,0,0
12.6,20.9,0,0
11.6,29,0,0
11.5,28.6,0,0
15.6,34.9,0,0
20.1,33.8,0,0
11.2,25,0,0
4.1,29.8,0,0
13.7,23.9,0,0
9.3,18.5,0,0
4.3,21.4,0,0
-0.5,25.4,0,0
4.1,29.1,0,0
8.9,30.4,0,0
18.8,31.9,0,1
16.2,31.2,1,1
12.9,32.1,1,0
12.2,32.1,0,0
15.6,37.1,0,0
17.4,40.6,0,1
19.6,32.3,1,0
17.5,38.3,0,1
18.4,33.8,1,0
13.3,29.5,0,0
15.4,31,0,1
15,23.7,1,0
11.8,29.3,0,1
12.6,22,1,1
10.7,19.9,1,0
8.1,22.3,0,0
9.1,25.7,0,0
7.2,31.9,0,0
11.4,35.7,0,0
21,38.9,0,0
12,18.7,0,1
9.4,19.9,1,0
10.3,25.4,0,0
9.8,34.3,0,0
18.2,36.8,0,0
7.5,32.1,0,0
12.9,NA,0,0
NA,27.1,0,0
7.4,32.7,0,0
11.4,36.8,0,0
15.7,28.9,0,0
13.6,22.3,0,0
2.2,26.2,0,0
5.1,23.8,0,0
11.6,23.5,0,0
3.5,28.4,0,0
6.9,33.1,0,0
15.4,37.5,0,0
23,42.4,0,0
15.4,28.6,0,0
13.5,21.1,0,0
3.3,24.8,0,0
5,30.3,0,0
13.2,35.1,0,0
13.5,39.7,0,0
16.9,27.3,0,0
16.1,35.5,0,1
15.1,24.4,1,0
6.5,28.5,0,0
10.8,32.5,0,0
18.4,38.4,0,0
16.3,29.5,0,0
13.1,39.6,0,0
22.9,43.4,0,0
24,30.5,0,0
13.4,28,0,0
8.6,28.3,0,0
5.9,32,0,0
12.8,35.4,0,0
10,32.9,0,0
15.4,38.8,0,0
15.3,45.7,0,0
18.6,31,0,0
17.3,33.5,0,0
15.5,43.7,0,0
18.3,28.7,0,0
11.2,26.6,0,0
8.5,27,0,0
11.6,33.1,0,0
12,37.6,0,0
17.9,26.2,0,0
13.2,29.9,0,0
12.3,34.1,0,0
16.2,40.3,0,0
13.6,37.9,0,0
14.9,33.6,0,0
14.6,24.1,0,0
14.7,29.2,0,0
11.7,34.3,0,1
18.7,35.7,1,0
21.4,35,0,0
17.3,23.8,0,0
16.4,28.2,0,0
15.5,30.3,0,0
7.3,33.1,0,0
15.5,37.8,0,0
13.4,28.5,0,0
13.7,35.5,0,0
17.4,33.5,0,0
13.1,22.7,0,0
8.5,24.3,0,0
11.4,31.7,0,0
19.5,35.8,0,1
14.4,29.2,1,0
13.6,33.6,0,1
18,36,1,0
20.1,37.6,0,1
17.6,34.8,1,0
19,25.8,0,0
16,27.6,0,0
10.3,33,0,0
17.3,40.4,0,1
19.3,33.8,1,0
18.2,37.9,0,0
19.1,42.7,0,0
17.5,40.9,0,0
16.7,30.3,0,0
16.2,28.2,0,0
8,30,0,0
13.8,31.5,0,0
13.5,31.6,0,0
15.7,35.1,0,0
15.9,32.4,0,0
15,28.8,0,0
14,27.8,0,0
14.9,31.3,0,0
14.6,33.2,0,0
12.7,35.1,0,0
16.3,26.3,0,0
11.3,19.8,0,1
11.7,22.4,1,0
14.3,23.1,0,0
14.1,24.8,0,0
6.7,25.5,0,0
10.7,28.6,0,0
13.9,31.2,0,0
16.4,31.5,0,0
16.5,37,0,0
20.6,33.4,0,0
13.5,40.3,0,1
15.1,19.5,1,0
8.4,26.1,0,0
10.2,31.3,0,0
15.1,33.5,0,1
18,26.6,1,0
18.3,25.6,0,1
18.3,26.2,1,0
19.2,36.4,0,0
21.3,39.3,0,0
18,24.1,0,0
15.4,23.9,0,1
16.5,25.6,1,0
13.8,23.6,0,0
4.3,24.8,0,0
11.9,28.7,0,0
15.8,25.2,0,0
14.6,29.9,0,0
16.2,26.1,0,0
17.3,28.4,0,0
12.5,24.9,0,0
12.5,24.8,0,0
9.9,21.3,0,0
6.9,27.6,0,0
7.8,27.1,0,0
9.4,23.6,0,0
10.6,21.9,0,0
4.1,25.1,0,0
14.4,28.5,0,0
18.3,33.4,0,0
19.8,30.7,0,0
9.7,27.7,0,0
8.6,26.1,0,0
11.1,23.9,0,0
5.3,26.5,0,0
13.1,30,0,0
16.3,33.4,0,0
15.9,25.1,0,0
11.3,20.6,0,0
12.2,22,0,0
8.2,20.9,0,0
3.4,24.8,0,0
9.1,21.8,0,0
3.7,21.5,0,0
2.9,26.7,0,0
5.3,29.3,0,0
12.4,27.2,0,0
9.3,19.9,0,0
3.2,22.7,0,0
10.4,21.7,0,0
9.7,17.6,0,0
0.6,19.8,0,0
0.9,25.9,0,0
1.8,25.5,0,0
2.6,28.8,0,0
7.4,25.6,0,0
6.7,16.5,0,0
5.2,18.4,0,0
6.4,26.1,0,0
14.7,22.4,0,1
11,15.7,1,1
10,14.9,1,0
7.3,17.6,0,0
2.4,20.1,0,0
3.3,23.1,0,0
7.6,24.8,0,0
3.2,24.4,0,0
5.1,22.7,0,1
11.7,21.7,1,1
NA,21,0,0
5.2,18,0,0
NA,16.5,0,0
2.4,18.6,0,0
3.3,18.9,0,0
6.6,20.2,0,1
10.2,13,1,1
4.6,14.4,1,0
5.8,16.9,0,0
10.9,NA,0,0
-0.5,17.7,0,0
6.4,21.2,0,0
4,14.6,0,1
1.5,15.7,1,0
4.3,15.4,0,1
0.1,14.1,1,0
-1,15,0,0
1.1,16.4,0,0
-2.7,16.5,0,0
-3.3,17.1,0,0
0.1,18.2,0,0
-1,21.9,0,0
2.5,19.8,0,0
7.7,18.9,0,0
8.1,17.1,0,0
3.9,17.2,0,0
3.1,16.7,0,0
0,17.3,0,0
0.2,19.8,0,0
0.8,20,0,0
7.9,17.9,0,0
3.7,23,0,0
3.6,15.5,0,0
-0.7,13.7,0,0
3.7,13.6,0,1
1.8,14.8,1,0
-4.4,15.6,0,0
0.5,19.8,0,0
8.3,19.6,0,1
9.7,14.8,1,1
8.7,13.1,1,0
1.4,17.8,0,0
1.3,16.6,0,1
5.4,15.6,1,1
5.1,12.3,1,0
0.1,14.7,0,0
-0.6,17.5,0,0
-0.2,18.8,0,0
3.1,14.9,0,1
1.2,17,1,0
6.2,13.8,0,0
4.2,14.5,0,0
7.7,13,0,0
8.5,16,0,0
0.8,22.3,0,0
10.5,25.8,0,0
12.3,22,0,1
10.4,13,1,1
7.8,15.1,1,0
-1.6,15.2,0,0
1.1,16.7,0,0
1.9,16.8,0,1
0.1,17.5,1,0
0,21.1,0,0
9.6,24.6,0,0
7.3,17.5,0,0
8.2,14.9,0,0
-0.2,18,0,0
-2.4,23.1,0,0
1.9,15.7,0,1
3.8,15.2,1,0
-2.3,16.9,0,0
-1.6,18.6,0,0
-1.5,17.1,0,1
-0.7,17,1,0
4.1,17.6,0,0
-2.5,19.1,0,0
-3.1,20,0,0
1.8,20.8,0,0
2.6,22.5,0,0
2,26.4,0,0
8.6,28,0,0
2.6,25.2,0,0
1.8,23.3,0,0
8,18.7,0,0
-0.4,20.9,0,0
3.8,24.8,0,0
8.4,18.2,0,1
11.7,17,1,1
11,27.1,1,0
9,22.9,0,0
2.3,24.7,0,0
2.9,28.3,0,0
-0.6,20,0,0
-1,23.8,0,0
5.7,27.4,0,0
14.9,34.2,0,0
16.8,26.7,0,0
4.6,18.5,0,0
-1.3,22.5,0,0
1.6,29.2,0,0
7.2,15.5,0,0
6.5,19.7,0,0
-1.6,21.7,0,0
4.3,26.2,0,0
8.1,29.5,0,0
12.4,33.1,0,0
12.3,36.6,0,0
12.7,20.8,0,0
2,20.9,0,0
0.3,24.3,0,0
4.1,27.2,0,0
5.1,30.5,0,0
5.1,31,0,0
15.2,32.6,0,1
13.1,22.3,1,0
6.3,17.7,0,0
-0.3,20.1,0,0
-0.2,23.7,0,0
6.9,27.3,0,0
7.6,30,0,0
9.8,31.7,0,0
12.8,35.8,0,0
14,25.6,0,0
5.6,24.5,0,0
5.9,28,0,0
6.5,31.3,0,0
18,33,0,0
17.5,33,0,1
14.6,22.7,1,0
7.9,19.4,0,0
-0.3,21.4,0,0
2.1,24,0,0
7.3,23.6,0,0
1.7,26.2,0,0
3.5,31.1,0,0
7.6,31.1,0,0
11.9,33.7,0,0
14,35,0,0
14,36,0,1
18.8,34.5,1,1
13.7,18.8,1,0
2.5,27.7,0,0
7,32.6,0,0
9.3,25.1,0,0
8.5,26.6,0,0
4.9,29.3,0,0
10.9,32.2,0,0
14.8,34.2,0,0
17,35.6,0,0
15.1,23,0,1
11.3,20.5,1,0
5.6,24.3,0,0
8.6,27.6,0,0
11.5,23.6,0,1
13.8,23.1,1,0
6,22.5,0,0
7.4,22.4,0,0
1.7,24.2,0,0
5.5,25.6,0,0
6.1,32.1,0,0
15,39.5,0,0
11.3,25.5,0,0
5.3,26.4,0,0
8.1,27.8,0,0
8.4,23.1,0,0
7.9,25.4,0,0
11,29.1,0,0
12.4,25.3,0,0
14.8,31.5,0,1
16,24.7,1,0
16,30.3,0,0
18.8,33.4,0,0
15.8,34.8,0,0
14.1,28.2,0,0
11.4,32.4,0,0
17.9,33.5,0,0
16.4,31,0,0
10.5,33.8,0,0
11.9,32.3,0,0
14.7,31.6,0,0
12.6,33.7,0,0
16.1,27.8,0,0
19,36.3,0,0
15.6,39.1,0,1
19.8,31,1,0
14.4,27.2,0,0
9.5,29.5,0,0
13.9,31.8,0,0
12.1,29.9,0,0
15,28.6,0,0
13.2,30.3,0,0
14.2,35.5,0,0
19.1,30,0,0
10.3,29,0,0
13.7,31.2,0,0
13.3,35.7,0,0
18.4,33.3,0,0
16.1,37,0,0
15.7,27.3,0,0
11.2,30.5,0,0
16.9,41.6,0,1
18.2,22.7,1,1
15.7,26.7,1,1
13.6,26.3,1,0
11.9,34,0,0
17.1,34.5,0,1
19.5,46.3,1,0
20.9,35.6,0,0
19.1,41.5,0,1
18.7,26.3,1,0
13.7,28.5,0,0
11.3,32,0,0
16,34.9,0,0
18.8,34.4,0,0
14.8,23.1,0,0
13.9,24.8,0,0
15.6,28.8,0,1
16.2,24.2,1,0
17.1,27.7,0,0
18.1,25.6,0,0
15.6,25.9,0,0
14.6,25.2,0,0
16.3,27.1,0,0
15.3,27.9,0,0
18.8,33.7,0,0
18.2,32,0,0
17,21.2,0,0
16.5,27.1,0,0
16.4,33.4,0,0
16.7,22.4,0,0
16.3,27.7,0,0
13.7,30.2,0,0
16.8,27.1,0,0
12.8,32.5,0,0
17.6,33.8,0,0
15.8,35.9,0,0
19.6,32.4,0,0
18.3,27.3,0,1
15.4,26,1,0
16.3,27.7,0,0
13,28,0,0
13.1,31.3,0,0
18.2,27.5,0,0
18.5,27.3,0,0
10.1,27.2,0,0
7.8,28.7,0,0
7.7,31.3,0,0
16.6,34.9,0,0
21.8,31,0,1
15.8,22.5,1,0
6.4,26.7,0,0
6.5,27.9,0,0
11.2,27.6,0,1
15.1,19.3,1,1
16.4,20.2,1,1
17.5,26.3,1,0
17.7,27.4,0,0
16,25.4,0,0
8.3,24.2,0,0
14.7,26.6,0,0
14.4,32,0,0
17.4,28.1,0,0
10.6,30.9,0,0
12.4,29.2,0,0
13.1,28.9,0,0
8.3,29.8,0,0
7.2,29.3,0,0
13.1,25.7,0,0
7.2,26.8,0,0
3.6,22.2,0,1
6.2,21.6,1,0
5.6,22.1,0,0
9,23.2,0,0
11.4,24.2,0,0
8.6,21.6,0,0
2,19.7,0,0
-0.9,21.7,0,0
3.9,25.1,0,0
12.6,20.4,0,0
2.4,18.6,0,0
-0.2,18.5,0,0
4.1,20.6,0,0
9.6,18.9,0,0
2.8,20.2,0,0
6.3,26.6,0,0
14.8,23.3,0,1
13.2,16.3,1,1
6,19.4,1,0
9.6,19.7,0,1
8.8,15.6,1,0
9.7,17,0,1
10.7,17.7,1,1
7,16.2,1,0
5.5,17.5,0,0
10.2,17.5,0,0
6.1,16.3,0,0
1.9,21.3,0,0
6.2,23.3,0,0
15.2,21.5,0,0
10.1,21.7,0,0
8.5,23.1,0,0
14.3,16.4,0,0
7.1,16.2,0,0
0.8,16.3,0,0
2.4,17.9,0,0
-1.5,16.8,0,0
1.2,16.5,0,0
9.5,18.6,0,0
10.1,17.6,0,0
2.5,18.1,0,0
-0.2,18,0,0
3.2,17.9,0,0
-0.6,16.9,0,0
8.6,14.6,0,0
10.6,16.8,0,0
9.5,19,0,0
5,19,0,0
3.5,20.4,0,0
7,19.4,0,0
11.1,19.1,0,1
11.8,17.2,1,0
5.8,18.5,0,0
3.8,21.5,0,0
7.9,23.4,0,1
11.4,18.9,1,0
3.4,18.7,0,0
-0.2,20.3,0,0
10.8,21.9,0,1
12.2,18.8,1,0
6.1,19.1,0,1
6.8,15.5,1,0
7.3,14.5,0,0
4.2,13.2,0,0
4,13.8,0,0
2.6,14.4,0,0
5.5,14.4,0,1
1.4,13.4,1,0
7.4,14.1,0,0
2.6,13.7,0,0
-1.7,14.8,0,0
6.6,12.3,0,0
8.7,13.6,0,0
3,17.1,0,0
5.9,18.7,0,0
12.1,22.1,0,1
9.2,15.5,1,0
-1,14.7,0,0
-0.5,15.2,0,0
8,12.9,0,0
2.2,18.8,0,0
9.6,19.9,0,1
8.5,17.7,1,0
4.5,17.6,0,0
4.8,18.5,0,0
5.1,22.6,0,1
12.6,20.9,1,0
5.7,23.2,0,0
9.8,20,0,1
11,18.6,1,0
10.7,20,0,0
11.9,21.6,0,1
8.7,20.1,1,0
11.3,20,0,1
8.6,15.3,1,1
4.4,13.3,1,1
5.5,13.2,1,0
7.2,14.7,0,0
3.2,19,0,1
9.4,16.1,1,1
6.7,15.8,1,0
6.7,16.2,0,0
-0.7,15.5,0,0
3.9,17.5,0,0
6.8,23.3,0,1
13.6,19.1,1,0
3.1,20.1,0,1
5.7,13.7,1,0
2.5,17,0,0
2.1,19.5,0,0
0.2,21.2,0,0
7.3,28.9,0,0
3.6,30.8,0,0
16,27.1,0,0
3.2,23,0,0
5.4,17.9,0,0
0.1,17.4,0,0
-2.8,20.5,0,0
-0.7,22.4,0,0
0.2,20.9,0,0
6.8,22.1,0,0
10.1,22,0,0
2.8,25.3,0,0
4.9,25.3,0,0
5.4,24.1,0,0
3.6,17.8,0,0
5.9,21.3,0,0
5.6,20.1,0,0
6.4,18.6,0,1
7.6,15.3,1,0
6.3,15.8,0,0
9,18.1,0,0
-3.2,18.3,0,0
-3.4,22.1,0,0
0.8,27.2,0,0
6.5,23.4,0,0
2.5,25.7,0,0
7.7,22.4,0,0
8.7,26.8,0,1
7.6,22.8,1,0
3.9,24.7,0,1
7.3,19.5,1,0
8.7,23.1,0,0
8.4,24.8,0,1
5.9,16.2,1,0
5.4,18.9,0,0
1.9,23,0,0
6.9,27.6,0,0
7.2,23.9,0,1
4.9,16.2,1,1
4.4,19,1,0
1.2,21.9,0,0
1.7,20.7,0,0
7.2,21.3,0,0
9.2,26.6,0,1
12.1,20.5,1,0
13.3,19,0,0
10.1,22.1,0,0
8.5,22.3,0,1
5.4,27.1,1,0
13,22,0,1
12.4,20.4,1,0
7.8,23.4,0,0
8.5,25.6,0,0
11.4,27.5,0,1
9.6,23.1,1,1
6.1,28.2,1,0
12.7,22.1,0,0
9,28.2,0,0
17.8,35.6,0,0
13.4,23.2,0,1
9,18.9,1,0
-0.1,21.9,0,0
6.7,26.1,0,0
10.6,28.3,0,1
13.8,15.4,1,1
11,17.9,1,1
10.8,16.2,1,1
11.7,25.4,1,1
14.8,26.3,1,1
10.2,19.7,1,0
4.4,20.7,0,0
3.3,21.7,0,0
13,21.7,0,0
11,25.6,0,0
10.6,28.9,0,0
14.9,32.3,0,1
17.9,27.3,1,1
13.2,25.3,1,1
14.2,24.1,1,0
10.2,26.4,0,0
16,24.9,0,0
8.9,23.5,0,0
4.6,27.4,0,0
9.9,27.7,0,0
8.4,26,0,0
7.6,29.7,0,0
9.2,28.7,0,0
14,24.2,0,0
11.8,33.4,0,0
15,31.8,0,1
12.6,24.8,1,0
5.7,23.3,0,0
2.3,26.4,0,0
7.3,26.5,0,0
7.2,27.1,0,0
10.3,30.5,0,0
13.1,33.2,0,0
16,37.6,0,0
16.3,26.6,0,0
12.8,22.5,0,1
11.7,24,1,0
9.2,20.3,0,0
1.6,24.8,0,0
8.6,26.9,0,0
12.9,28.5,0,0
12.2,29.9,0,0
13.3,33.5,0,0
17.1,29.7,0,0
16.7,23,0,1
14.5,23.6,1,1
15.4,19.8,1,1
14.6,21,1,1
14.9,26.2,1,1
11.2,30.6,1,0
13.9,30,0,1
14.7,19.8,1,0
15.3,22.8,0,0
11.3,21.8,0,1
14.5,23.2,1,0
12.3,27.1,0,0
12.1,36.2,0,0
14.3,27.7,0,0
9.7,30.3,0,0
14.5,36,0,0
14.7,41,0,0
